poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
uk-crime-1994,cor-sood-uk-crime-1994,data,Cor-Sood scored knowledge battery,data/uk-crime-1994/knowledge-battery.csv,cor-sood-uk-crime-1994,replication/data.zip:data/ukcrime.csv,228425f12056cd9e9b8770943433958545e1fb5667191a6d63de5dcd1268412e,public-license,approved-public,published,Scored binary items; row number is not a respondent identifier
uk-crime-1994,cdd-uk-crime-survey,data,uk-crime-1994 survey.sav,data/uk-crime-1994/survey.sav,cdd-uk-crime-survey,data/british_crime/crime_data/uk-crime.sav,edbe1a694b6b1c0a90ec55c5c147465aa28ae727e6280f0423ac297f8883f242,owner-approved,approved-public,published,Exact archived SPSS survey; original numeric response codes preserved
uk-crime-1994,cdd-uk-crime-variables,codebook,uk-crime-1994 variables.csv,data/uk-crime-1994/variables.csv,cdd-uk-crime-variables,data/british_crime/crime_data/uk-crime.sav,ca415c2a74265318662d0b8255d7e8a39260e976e938e516c880054d69d56789,owner-approved,approved-public,published,Generated variable attributes; empty value-label table where none exist in source
uk-crime-1994,cdd-uk-crime-value-labels,codebook,uk-crime-1994 value-labels.csv,data/uk-crime-1994/value-labels.csv,cdd-uk-crime-value-labels,data/british_crime/crime_data/uk-crime.sav,355d2acaa276d4e050435819cd1870270f3a2cccddab59f6368ca593c0bf550c,owner-approved,approved-public,published,Generated variable attributes; empty value-label table where none exist in source
uk-crime-1994,cdd-uk-crime-codebook,codebook,uk-crime-1994 codebook.txt,data/uk-crime-1994/codebook.txt,cdd-uk-crime-codebook,data/british_crime/codebook/crime.code.txt,41c760118293d078623e26647b1c81443e4e4321e24ff0c2bc125287aadde3fa,owner-approved,approved-public,published,Exact archived codebook; category meanings and survey methodology
uk-crime-1994,material-628f37bfc90de006-uk-crime-1994,paper,ConsideredOpinions,data/uk-crime-1994/papers/consideredopinions.pdf,material-628f37bfc90de006,meta_data/cdd_papers/ConsideredOpinions.pdf,628f37bfc90de006530a772cf1476dbe281a43924d445afa2d32688bf95c8462,review-required,approved-public,published,Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-6eaeae118f40db64-uk-crime-1994,paper,Sturgis-30-65,data/shared/papers/sturgis-30-65.pdf,material-6eaeae118f40db64,meta_data/cdd_papers/Sturgis-30-65.pdf,6eaeae118f40db646e57aa003315d5f1099de02f580f4731cc4f4baa133e1adc,review-required,approved-public,published,Historical metadata archive; content classified for reference. Instrument-to-variable and version-specific comparisons remain required. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-14f09619eb8626fc-uk-crime-1994,codebook,AllPollIndices,data/shared/codebooks/attitude_indices/allpollindices.csv,material-14f09619eb8626fc,meta_data/attitude_indices/AllPollIndices.csv,14f09619eb8626fc7861fe1bd3ca498a35fec8cfdcc8ba9728ff6e80b9e56992,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-e0ff5cf4f836a41b-uk-crime-1994,codebook,AllPollIndices_withEmpiricalPremises,data/shared/codebooks/attitude_indices/allpollindices-withempiricalpremises.csv,material-e0ff5cf4f836a41b,meta_data/attitude_indices/AllPollIndices_withEmpiricalPremises.csv,e0ff5cf4f836a41b9bb66245130d5246dd7a942668872045c5ee66be48d1f2f5,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-9408908108592c63-uk-crime-1994,codebook,Appendix A -1-13-14,data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.docx,material-9408908108592c63,meta_data/knowledge_indices/Appendix A -1-13-14.docx,9408908108592c6339ae1041bd0d118c210451535cd317be4c431871b0c5e75c,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-a6eea8ca19a00fe8-uk-crime-1994,codebook,Appendix A -9-14-14,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,material-a6eea8ca19a00fe8,meta_data/knowledge_indices/Appendix A -9-14-14.docx,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-7af1872d80219bc0-uk-crime-1994,codebook,Rosetta Stone,data/shared/codebooks/rosetta_stone/rosetta-stone.xls,material-7af1872d80219bc0,meta_data/rosetta_stone/Rosetta Stone.xls,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-7731a4ce1a2d98a7-uk-crime-1994,research-design,Appendix - Poll Details- 5-18-14--e,data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx,material-7731a4ce1a2d98a7,meta_data/poll_details/Appendix - Poll Details- 5-18-14--e.docx,7731a4ce1a2d98a79b7ae2657648c01a1625bad2d4be07c3bd97c2b029d869d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
uk-crime-1994,material-6180dbb6f0a7a41c-uk-crime-1994,paper,Considered Opinions: Deliberative Polling in Britain,data/uk-crime-1994/papers/british-crime-paper.pdf,material-6180dbb6f0a7a41c,,6180dbb6f0a7a41c19be27a801296e53f64ccd621e0f5c23ba8d4276cf4a865d,review-required,approved-public,published,"Use original 1994 methods, issue indices and item results. Distinct PDF version from the archived published article; no automatic replacement. Source URL: https://drive.google.com/file/d/19ChDJfQTU6tgAchdvKibLUd62EiioFJs/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply."
uk-crime-1994,material-3d9d41d8bc592937-uk-crime-1994,paper,Deliberative Polling and Public Consultation,data/shared/papers/public-consultation-paper.pdf,material-3d9d41d8bc592937,,3d9d41d8bc592937c0f7520676d2e1c2140c031df8ac0700edf31e2a559df645,review-required,approved-public,published,"Fishkin, Luskin and Jowell. Comparative British event reference; verify exact event coverage for any proposed numerical check. Source URL: https://drive.google.com/file/d/1JTYiz-7g2ZUS3kxi4ds3EIBIpfSRiMZb/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply."
